db	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez
reactome	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	14	2	0.596112424	0.962441315	0.755254804	EGLN1;EPAS1
reactome	Processing of DNA double-strand break ends	69	26	0.560436474	0.962441315	0.755254804	ATR;BLM;DNA2;EXO1;FAM175A;HERC2;HIST1H2BA;HIST1H2BB;HIST1H2BM;HIST1H4H;HIST1H4J;HIST1H4K;NBN;PPP4R2;RAD50;RAD9B;RFC3;RMI2;RNF4;RPA1;RPA2;RPA3;TOPBP1;UBE2I;UIMC1;WHSC1
reactome	Reproduction	10	2	0.203819334	0.962593516	0.755254804	ADAM2;ZP2
reactome	Fertilization	10	3	0.113460716	0.963840399	0.755254804	ADAM2;ADAM21;ZP2
reactome	Translesion Synthesis by POLH	15	2	0.842899548	0.966046002	0.755254804	RPA3;SPRTN
reactome	Cell Cycle	438	215	0.534528953	0.967509025	0.755254804	ACD;ANAPC1;ANAPC2;ANAPC4;ANAPC5;ANAPC7;ANKLE2;APITD1;APITD1-CORT;ATM;AURKB;BANF1;BRCA2;BUB1B;BUB3;CCNA2;CCNB1;CCNE2;CDC14A;CDC16;CDC25C;CDC45;CDC6;CDC7;CDK1;CDK11A;CDK6;CDK7;CDKN2A;CDT1;CENPC;CENPE;CENPK;CENPO;CENPP;CEP152;CEP164;CEP250;CEP63;CEP70;CHEK1;CHEK2;CKAP5;CLASP1;CLIP1;CNEP1R1;CNTRL;CSNK1D;CSNK2A1;CUL1;DBF4;DCTN1;DCTN3;DHFR;DNA2;DYNLL1;E2F1;E2F2;E2F5;EP300;ESPL1;FAM175A;FEN1;FKBP6;FOXM1;FZR1;GMNN;HIST1H2AB;HIST1H2AJ;HIST1H2BC;HIST1H2BI;HIST1H2BM;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3I;HIST1H4J;HIST1H4K;HIST4H4;HSP90AA1;HSPA2;KAT5;KIF18A;KIF23;KIF2A;KIF2B;KNTC1;LIG1;LIN54;LPIN3;MAD1L1;MAD2L1;MCM10;MCM2;MCM5;MCM6;MCM7;MDM2;MIS18BP1;MLH3;MYBL2;NBN;NCAPD2;NCAPG;NCAPG2;NDC80;NDE1;NEK2;NEK9;NINL;NPM1;NSL1;NUMA1;NUP188;NUP50;NUPL2;ODF2;ORC1;ORC2;ORC4;PCM1;PCNT;PDS5B;PIAS4;PLK1;PLK4;POLA2;POLD1;POLE;PPP1CC;PPP2CA;PPP2R1A;PPP2R1B;PPP2R2A;PPP2R5C;PPP2R5E;PRDM9;PRIM1;PRKACA;PRKCA;PSMA1;PSMA3;PSMA4;PSMA7;PSMB11;PSMB3;PSMB4;PSMC3;PSMD1;PSMD11;PSMD14;PSMD2;PSMD3;PSMD5;PSMD9;PSME1;PSME4;RAD21;RAD51;RAD51C;RAD9B;RAE1;RANGAP1;RB1;RBBP4;RBBP8;RBL1;RBL2;REC8;RFC3;RFC4;RFWD2;RPA1;RPA2;RPA3;RRM2;RSF1;SDCCAG8;SEC13;SEH1L;SET;SETD8;SGOL1;SGOL2;SKP2;SMC2;SMC4;SPC25;STAG3;SUN2;SYCE1;SYCP1;SYCP2;TERF1;TERF2IP;TEX15;TMPO;TOP2A;TOP3A;TPR;TUBA1A;TUBG1;TUBGCP2;TUBGCP3;TUBGCP6;TYMS;UBA52;UBE2D1;USO1;VRK1;WEE1;WHSC1;YWHAE;YWHAZ;ZW10
nci	Fanconi anemia pathway	37	2	1.498657905	0.967871486	0.537034593	BRCA2;FANCD2
reactome	Translesion synthesis by POLI	13	2	0.821137891	0.968236583	0.755254804	RPA1;RPA3
reactome	Translesion synthesis by POLK	13	2	0.821137891	0.968236583	0.755254804	RPA1;RPA3
reactome	Translesion synthesis by REV1	12	2	0.821137891	0.968236583	0.755254804	RPA1;RPA3
reactome	Post-translational modification: synthesis of GPI-anchored proteins	13	2	0.389207706	0.973525872	0.758504744	DPM2;PIGP
reactome	G alpha (i) signalling events	167	78	0.329933477	0.975932611	0.759503897	ADCY1;ADCY2;ADCY5;ADCY7;ADCY8;ADCY9;ADRA2A;ADRA2C;BDKRB1;C3AR1;C5;C5AR1;CASR;CCL16;CCL19;CCL21;CCR1;CCR10;CCR4;CNR2;CXCL10;CXCL11;CXCL13;CXCR2;CXCR5;DRD2;DRD3;DRD4;FPR3;GALR1;GNAI1;GNAI2;GNAI3;GNAS;GNAT1;GNAT2;GNAZ;GNB5;GNG12;GNG2;GNG4;GNG7;GNGT2;GPER1;GPR17;GRM2;GRM3;GRM6;GRM8;HCAR3;HRH4;LPAR1;LPAR2;NMUR2;NPY4R;NPY5R;OPN3;P2RY12;P2RY13;PENK;PTGER3;RGR;RGS1;RGS11;RHO;RLN3;RRH;S1PR2;S1PR3;SST;SUCNR1;TAS2R1;TAS2R3;TAS2R30;TAS2R31;TAS2R40;TAS2R7;TAS2R8
reactome	Signaling by FGFR4 in disease	11	3	0.106657943	0.978873239	0.760621034	FGFR4;PLCG1;SOS1
reactome	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	11	2	0.534511854	0.980284775	0.760621034	F11R;SMURF1
reactome	G1/S-Specific Transcription	12	2	0.179292037	0.980746089	0.760621034	E2F1;ORC1
reactome	Branched-chain amino acid catabolism	11	2	0.050285921	0.983152828	0.761613176	HIBADH;HIBCH
kegg	Legionellosis	15	2	-0.084133374	0.98414496	0.191282179	IL6;MYD88
reactome	Regulation of signaling by CBL	15	3	-0.213980421	0.98943662	0.765603019	PIK3CA;PIK3R3;SYK
reactome	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	12	3	-0.120699806	0.993355482	0.766645398	TBK1;TLR3;UBA52
reactome	Polymerase switching	11	2	-0.246007848	0.995570321	0.766645398	PRIM1;RFC3
nci	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	14	4	-0.826615566	0.996474736	0.549144173	ARNT;CUL2;HIF1A;HIF3A
reactome	Leading Strand Synthesis	11	3	-0.493508619	0.996677741	0.766645398	PRIM1;RFC3;RFC5
reactome	Diseases associated with the TLR signaling cascade	10	3	-0.684040059	0.997506234	0.766645398	MYD88;TLR10;TLR4
reactome	Diseases of Immune System	10	3	-0.716605093	0.997506234	0.766645398	MYD88;TLR10;TLR2
reactome	Olfactory Signaling Pathway	249	118	-0.955917758	0.997593261	0.766645398	GNAL;GNGT1;OR10A3;OR10A6;OR10G3;OR10G7;OR10G8;OR10G9;OR10H1;OR10J5;OR10K1;OR10K2;OR10R2;OR10S1;OR10T2;OR10Z1;OR11H6;OR13C2;OR13C9;OR13G1;OR14C36;OR1A1;OR1B1;OR1C1;OR1D2;OR1E1;OR1F1;OR1L1;OR1L8;OR1M1;OR1N1;OR1Q1;OR1S1;OR2A2;OR2A25;OR2AG1;OR2AG2;OR2AK2;OR2AT4;OR2B3;OR2B6;OR2C1;OR2G2;OR2L13;OR2L8;OR2M2;OR2M5;OR2M7;OR2S2;OR2T1;OR2T11;OR2W5;OR3A2;OR4A16;OR4A5;OR4B1;OR4C12;OR4C3;OR4D11;OR4D6;OR4K1;OR4K13;OR4M1;OR4N2;OR4N4;OR4S2;OR4X1;OR51A2;OR51A4;OR51A7;OR51B2;OR51B5;OR51G1;OR51I2;OR51L1;OR51M1;OR51Q1;OR51S1;OR51V1;OR52A5;OR52D1;OR52E2;OR52E4;OR52J3;OR52M1;OR52N4;OR52W1;OR5A1;OR5AC2;OR5AU1;OR5F1;OR5H1;OR5H14;OR5K4;OR5L1;OR5P3;OR5V1;OR5W2;OR6B2;OR6C65;OR6C75;OR6K6;OR6N2;OR6T1;OR7A10;OR7A17;OR7C1;OR7G1;OR8D1;OR8G2;OR8H1;OR8J1;OR8J3;OR8K5;OR8S1;OR8U1;OR9G1;OR9Q2
kegg	Olfactory transduction	277	145	-1.523474221	1	0.193277994	ADCY3;ADRBK2;CALM1;CALM3;CAMK2A;CAMK2G;CLCA1;CLCA2;CLCA4;CNGA3;GNAL;GUCA1C;OR10A2;OR10A3;OR10A5;OR10AD1;OR10G2;OR10G3;OR10G4;OR10G9;OR10H1;OR10H3;OR10H5;OR10J1;OR10J5;OR10K1;OR10P1;OR10T2;OR10X1;OR11H6;OR13C2;OR13C3;OR13C5;OR13C9;OR13D1;OR14A16;OR14I1;OR1A1;OR1A2;OR1C1;OR1D5;OR1E1;OR1I1;OR1L1;OR1L6;OR1M1;OR1N1;OR1N2;OR1Q1;OR1S1;OR2AE1;OR2AK2;OR2B11;OR2B3;OR2B6;OR2C3;OR2D2;OR2G2;OR2L2;OR2L3;OR2L8;OR2M2;OR2M4;OR2M5;OR2M7;OR2T1;OR2T12;OR2T27;OR2T4;OR2T6;OR2T8;OR2W3;OR3A1;OR3A2;OR4A15;OR4A16;OR4C11;OR4C3;OR4D1;OR4D2;OR4D6;OR4K2;OR4M1;OR4N2;OR4S2;OR51A2;OR51A4;OR51A7;OR51B4;OR51E2;OR51G1;OR51I1;OR51I2;OR51L1;OR51S1;OR51V1;OR52A5;OR52D1;OR52E4;OR52E6;OR52L1;OR52N1;OR52N2;OR52R1;OR52W1;OR5A1;OR5A2;OR5AC2;OR5B17;OR5B3;OR5D16;OR5H14;OR5H2;OR5H6;OR5J2;OR5K3;OR5K4;OR5M3;OR5P3;OR5R1;OR5T1;OR5T2;OR5T3;OR5V1;OR6B1;OR6C68;OR6C70;OR6K6;OR6M1;OR6N2;OR6Q1;OR7C1;OR7G3;OR8B12;OR8D1;OR8D2;OR8H1;OR8H2;OR8K1;OR8K5;OR9G4;OR9G9;PDC;PDE1C;PRKACG
reactome	Cross-presentation of soluble exogenous antigens (endosomes)	34	2	5.912859208	NA	NA	PSMD5;PSME4
reactome	HDR through MMEJ (alt-NHEJ)	10	2	4.618164808	NA	NA	FEN1;POLQ
nci	S1P3 pathway	12	2	4.588120527	NA	NA	AKT1;PDGFRB
reactome	Formation of ATP by chemiosmotic coupling	12	2	4.434577221	NA	NA	ATP5A1;ATP5O
reactome	Regulation of IGF Activity by IGFBP	16	2	4.02380465	NA	NA	IGF2;IGFBP3
reactome	Abortive elongation of HIV-1 transcript in the absence of Tat	19	2	3.317770239	NA	NA	POLR2A;POLR2L
reactome	Elongation arrest and recovery	26	2	3.317770239	NA	NA	POLR2A;POLR2L
reactome	HIV elongation arrest and recovery	26	2	3.317770239	NA	NA	POLR2A;POLR2L
reactome	Pausing and recovery of HIV elongation	26	2	3.317770239	NA	NA	POLR2A;POLR2L
reactome	Pausing and recovery of Tat-mediated HIV elongation	25	2	3.317770239	NA	NA	POLR2A;POLR2L
reactome	Tat-mediated HIV elongation arrest and recovery	25	2	3.317770239	NA	NA	POLR2A;POLR2L
reactome	Adenylate cyclase activating pathway	10	2	3.213673224	NA	NA	ADCY8;GNAL
reactome	Inactivation of APC/C via direct inhibition of the APC/C complex	13	2	1.841937259	NA	NA	ANAPC5;BUB1B
reactome	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	13	2	1.841937259	NA	NA	ANAPC5;BUB1B
reactome	Regulated proteolysis of p75NTR	10	2	1.269665398	NA	NA	APH1A;NGFR
nci	PDGFR-alpha signaling pathway	12	2	1.087663848	NA	NA	PDGFRA;PLCG1
reactome	Processing of Intronless Pre-mRNAs	11	2	0.961408347	NA	NA	CPSF1;CPSF2
reactome	Interaction With The Zona Pellucida	10	2	0.203819334	NA	NA	ADAM2;ZP2
reactome	Calnexin/calreticulin cycle	10	3	3.761294506	NA	NA	EDEM3;MAN1B1;UGGT2
reactome	Negative regulation of FGFR4 signaling	21	3	1.427937924	NA	NA	FGF6;GRB2;PPP2CA
reactome	Acyl chain remodelling of PE	16	5	6.132970638	NA	NA	LPCAT4;PLA2G2A;PLA2G4D;PLA2G4E;PLBD1
kegg	African trypanosomiasis	0	NA	NA	NA	NA	
kegg	Alzheimer's disease	0	NA	NA	NA	NA	
kegg	Aminoacyl-tRNA biosynthesis	0	NA	NA	NA	NA	
kegg	Amyotrophic lateral sclerosis (ALS)	0	NA	NA	NA	NA	
kegg	Antigen processing and presentation	0	NA	NA	NA	NA	
kegg	Arginine biosynthesis	0	NA	NA	NA	NA	
kegg	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0	NA	NA	NA	NA	
kegg	Complement and coagulation cascades	0	NA	NA	NA	NA	
kegg	Cytokine-cytokine receptor interaction	0	NA	NA	NA	NA	
kegg	Dorso-ventral axis formation	0	NA	NA	NA	NA	
kegg	Endocrine and other factor-regulated calcium reabsorption	0	NA	NA	NA	NA	
kegg	Epithelial cell signaling in Helicobacter pylori infection	0	NA	NA	NA	NA	
kegg	Fatty acid elongation	0	NA	NA	NA	NA	
kegg	Fc gamma R-mediated phagocytosis	0	NA	NA	NA	NA	
kegg	Folate biosynthesis	0	NA	NA	NA	NA	
kegg	Graft-versus-host disease	0	NA	NA	NA	NA	
kegg	Hippo signaling pathway	0	NA	NA	NA	NA	
kegg	Histidine metabolism	0	NA	NA	NA	NA	
kegg	Inflammatory bowel disease (IBD)	0	NA	NA	NA	NA	
kegg	Intestinal immune network for IgA production	0	NA	NA	NA	NA	
kegg	Malaria	0	NA	NA	NA	NA	
kegg	Maturity onset diabetes of the young	0	NA	NA	NA	NA	
kegg	MicroRNAs in cancer	0	NA	NA	NA	NA	
kegg	Morphine addiction	0	NA	NA	NA	NA	
kegg	mTOR signaling pathway	0	NA	NA	NA	NA	
kegg	Neuroactive ligand-receptor interaction	0	NA	NA	NA	NA	
kegg	NOD-like receptor signaling pathway	0	NA	NA	NA	NA	
kegg	Osteoclast differentiation	0	NA	NA	NA	NA	
kegg	Pantothenate and CoA biosynthesis	0	NA	NA	NA	NA	
kegg	Parkinson's disease	0	NA	NA	NA	NA	
kegg	Pertussis	0	NA	NA	NA	NA	
kegg	PI3K-Akt signaling pathway	0	NA	NA	NA	NA	
kegg	Primary bile acid biosynthesis	0	NA	NA	NA	NA	
kegg	Prion diseases	0	NA	NA	NA	NA	
kegg	Propanoate metabolism	0	NA	NA	NA	NA	
kegg	Prostate cancer	0	NA	NA	NA	NA	
kegg	Rheumatoid arthritis	0	NA	NA	NA	NA	
kegg	Staphylococcus aureus infection	0	NA	NA	NA	NA	
kegg	Synaptic vesicle cycle	0	NA	NA	NA	NA	
kegg	Systemic lupus erythematosus	0	NA	NA	NA	NA	
kegg	Taurine and hypotaurine metabolism	0	NA	NA	NA	NA	
kegg	Tight junction	0	NA	NA	NA	NA	
kegg	Transcriptional misregulation in cancer	0	NA	NA	NA	NA	
kegg	Ubiquinone and other terpenoid-quinone biosynthesis	0	NA	NA	NA	NA	
kegg	Vibrio cholerae infection	0	NA	NA	NA	NA	
kegg	Viral myocarditis	0	NA	NA	NA	NA	
nci	ALK1 signaling events	0	NA	NA	NA	NA	
nci	ALK2 signaling events	0	NA	NA	NA	NA	
nci	Alpha-synuclein signaling	0	NA	NA	NA	NA	
nci	AP-1 transcription factor network	0	NA	NA	NA	NA	
nci	Arf6 downstream pathway	0	NA	NA	NA	NA	
nci	Arf6 signaling events	0	NA	NA	NA	NA	
nci	Arf6 trafficking events	0	NA	NA	NA	NA	
nci	Aurora B signaling	0	NA	NA	NA	NA	
nci	Canonical NF-kappaB pathway	0	NA	NA	NA	NA	
nci	Canonical Wnt signaling pathway	0	NA	NA	NA	NA	
nci	CDC42 signaling events	0	NA	NA	NA	NA	
nci	C-MYB transcription factor network	0	NA	NA	NA	NA	
nci	CXCR3-mediated signaling events	0	NA	NA	NA	NA	
nci	Degradation of beta catenin	0	NA	NA	NA	NA	
nci	E2F transcription factor network	0	NA	NA	NA	NA	
nci	Ephrin B reverse signaling	0	NA	NA	NA	NA	
nci	ErbB1 downstream signaling	0	NA	NA	NA	NA	
nci	FOXA1 transcription factor network	0	NA	NA	NA	NA	
nci	FoxO family signaling	0	NA	NA	NA	NA	
nci	IL12-mediated signaling events	0	NA	NA	NA	NA	
nci	IL6-mediated signaling events	0	NA	NA	NA	NA	
nci	Insulin Pathway	0	NA	NA	NA	NA	
nci	JNK signaling in the CD4+ TCR pathway	0	NA	NA	NA	NA	
nci	N-cadherin signaling events	0	NA	NA	NA	NA	
nci	Noncanonical Wnt signaling pathway	0	NA	NA	NA	NA	
nci	Notch-mediated HES/HEY network	0	NA	NA	NA	NA	
nci	Regulation of CDC42 activity	0	NA	NA	NA	NA	
nci	RXR and RAR heterodimerization with other nuclear receptor	0	NA	NA	NA	NA	
nci	SHP2 signaling	0	NA	NA	NA	NA	
nci	Signaling events mediated by PRL	0	NA	NA	NA	NA	
nci	Signaling events mediated by TCPTP	0	NA	NA	NA	NA	
nci	Signaling mediated by p38-alpha and p38-beta	0	NA	NA	NA	NA	
nci	Signaling mediated by p38-gamma and p38-delta	0	NA	NA	NA	NA	
nci	Sumoylation by RanBP2 regulates transcriptional repression	0	NA	NA	NA	NA	
nci	Syndecan-3-mediated signaling events	0	NA	NA	NA	NA	
nci	Trk receptor signaling mediated by the MAPK pathway	0	NA	NA	NA	NA	
nci	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	0	NA	NA	NA	NA	
nci	Validated nuclear estrogen receptor alpha network	0	NA	NA	NA	NA	
nci	VEGF and VEGFR signaling network	0	NA	NA	NA	NA	
nci	Visual signal transduction: Cones	0	NA	NA	NA	NA	
reactome	Abacavir transport and metabolism	0	NA	NA	NA	NA	
reactome	ABC-family proteins mediated transport	0	NA	NA	NA	NA	
reactome	ABC transporters in lipid homeostasis	0	NA	NA	NA	NA	
reactome	Acetylcholine regulates insulin secretion	0	NA	NA	NA	NA	
reactome	Activation of Ca-permeable Kainate Receptor	0	NA	NA	NA	NA	
reactome	Activation of DNA fragmentation factor	0	NA	NA	NA	NA	
reactome	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	0	NA	NA	NA	NA	
reactome	Activation of the AP-1 family of transcription factors	0	NA	NA	NA	NA	
reactome	Activation of the phototransduction cascade	0	NA	NA	NA	NA	
reactome	Advanced glycosylation endproduct receptor signaling	0	NA	NA	NA	NA	
reactome	alpha-linolenic acid (ALA) metabolism	0	NA	NA	NA	NA	
reactome	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	0	NA	NA	NA	NA	
reactome	Amine-derived hormones	0	NA	NA	NA	NA	
reactome	Androgen biosynthesis	0	NA	NA	NA	NA	
reactome	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	0	NA	NA	NA	NA	
reactome	Apoptosis induced DNA fragmentation	0	NA	NA	NA	NA	
reactome	Apoptotic cleavage of cellular proteins	0	NA	NA	NA	NA	
reactome	Asparagine N-linked glycosylation	0	NA	NA	NA	NA	
reactome	Assembly Of The HIV Virion	0	NA	NA	NA	NA	
reactome	Association of licensing factors with the pre-replicative complex	0	NA	NA	NA	NA	
reactome	ATF4 activates genes	0	NA	NA	NA	NA	
reactome	ATF6-alpha activates chaperone genes	0	NA	NA	NA	NA	
reactome	ATF6-alpha activates chaperones	0	NA	NA	NA	NA	
reactome	Attenuation phase	0	NA	NA	NA	NA	
reactome	AUF1 (hnRNP D0) binds and destabilizes mRNA	0	NA	NA	NA	NA	
reactome	"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	0	NA	NA	NA	NA	
reactome	Calcitonin-like ligand receptors	0	NA	NA	NA	NA	
reactome	Caspase-mediated cleavage of cytoskeletal proteins	0	NA	NA	NA	NA	
reactome	CD209 (DC-SIGN) signaling	0	NA	NA	NA	NA	
reactome	CD28 dependent Vav1 pathway	0	NA	NA	NA	NA	
reactome	CDC6 association with the ORC:origin complex	0	NA	NA	NA	NA	
reactome	cell division	0	NA	NA	NA	NA	
reactome	Cell-extracellular matrix interactions	0	NA	NA	NA	NA	
reactome	Chemokine receptors bind chemokines	0	NA	NA	NA	NA	
reactome	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	0	NA	NA	NA	NA	
reactome	Class A/1 (Rhodopsin-like receptors)	0	NA	NA	NA	NA	
reactome	CLEC7A (Dectin-1) induces NFAT activation	0	NA	NA	NA	NA	
reactome	"Cobalamin (Cbl, vitamin B12) transport and metabolism"	0	NA	NA	NA	NA	
reactome	Cohesin Loading onto Chromatin	0	NA	NA	NA	NA	
reactome	Condensation of Prometaphase Chromosomes	0	NA	NA	NA	NA	
reactome	Creatine metabolism	0	NA	NA	NA	NA	
reactome	Creation of C4 and C2 activators	0	NA	NA	NA	NA	
reactome	Defects in vitamin and cofactor metabolism	0	NA	NA	NA	NA	
reactome	Defensins	0	NA	NA	NA	NA	
reactome	Dermatan sulfate biosynthesis	0	NA	NA	NA	NA	
reactome	Detoxification of Reactive Oxygen Species	0	NA	NA	NA	NA	
reactome	Developmental Biology	0	NA	NA	NA	NA	
reactome	DEx/H-box helicases activate type I IFN and inflammatory cytokines production	0	NA	NA	NA	NA	
reactome	Diseases of metabolism	0	NA	NA	NA	NA	
reactome	Dissolution of Fibrin Clot	0	NA	NA	NA	NA	
reactome	Downregulation of ERBB2:ERBB3 signaling	0	NA	NA	NA	NA	
reactome	DSCAM interactions	0	NA	NA	NA	NA	
reactome	Early Phase of HIV Life Cycle	0	NA	NA	NA	NA	
reactome	Endogenous sterols	0	NA	NA	NA	NA	
reactome	eNOS activation and regulation	0	NA	NA	NA	NA	
reactome	ERKs are inactivated	0	NA	NA	NA	NA	
reactome	Establishment of Sister Chromatid Cohesion	0	NA	NA	NA	NA	
reactome	Ethanol oxidation	0	NA	NA	NA	NA	
reactome	FCGR activation	0	NA	NA	NA	NA	
reactome	FGFR2b ligand binding and activation	0	NA	NA	NA	NA	
reactome	FGFR3 mutant receptor activation	0	NA	NA	NA	NA	
reactome	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	0	NA	NA	NA	NA	
reactome	G1/S DNA Damage Checkpoints	0	NA	NA	NA	NA	
reactome	"GABA synthesis, release, reuptake and degradation"	0	NA	NA	NA	NA	
reactome	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	0	NA	NA	NA	NA	
reactome	"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	0	NA	NA	NA	NA	
reactome	Gap junction degradation	0	NA	NA	NA	NA	
reactome	Gap junction trafficking	0	NA	NA	NA	NA	
reactome	Gap junction trafficking and regulation	0	NA	NA	NA	NA	
reactome	Gene Expression	0	NA	NA	NA	NA	
reactome	Gluconeogenesis	0	NA	NA	NA	NA	
reactome	Glutathione synthesis and recycling	0	NA	NA	NA	NA	
reactome	Glycogen synthesis	0	NA	NA	NA	NA	
reactome	Glycoprotein hormones	0	NA	NA	NA	NA	
reactome	Golgi Cisternae Pericentriolar Stack Reorganization	0	NA	NA	NA	NA	
reactome	GP1b-IX-V activation signalling	0	NA	NA	NA	NA	
reactome	GPCR downstream signaling	0	NA	NA	NA	NA	
reactome	GPCR ligand binding	0	NA	NA	NA	NA	
reactome	Heme biosynthesis	0	NA	NA	NA	NA	
reactome	HIV Life Cycle	0	NA	NA	NA	NA	
reactome	Hormone ligand-binding receptors	0	NA	NA	NA	NA	
reactome	HSF1 activation	0	NA	NA	NA	NA	
reactome	HSF1-dependent transactivation	0	NA	NA	NA	NA	
reactome	Hyaluronan metabolism	0	NA	NA	NA	NA	
reactome	Hyaluronan uptake and degradation	0	NA	NA	NA	NA	
reactome	Immune System	0	NA	NA	NA	NA	
reactome	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	0	NA	NA	NA	NA	
reactome	Import of palmitoyl-CoA into the mitochondrial matrix	0	NA	NA	NA	NA	
reactome	Inflammasomes	0	NA	NA	NA	NA	
reactome	Inhibition of replication initiation of damaged DNA by RB1/E2F1	0	NA	NA	NA	NA	
reactome	Initial triggering of complement	0	NA	NA	NA	NA	
reactome	Innate Immune System	0	NA	NA	NA	NA	
reactome	Interleukin-6 signaling	0	NA	NA	NA	NA	
reactome	Intrinsic Pathway for Apoptosis	0	NA	NA	NA	NA	
reactome	Ionotropic activity of Kainate Receptors	0	NA	NA	NA	NA	
reactome	IRAK1 recruits IKK complex	0	NA	NA	NA	NA	
reactome	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	0	NA	NA	NA	NA	
reactome	IRAK2 mediated activation of TAK1 complex	0	NA	NA	NA	NA	
reactome	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	0	NA	NA	NA	NA	
reactome	IRAK4 deficiency (TLR2/4)	0	NA	NA	NA	NA	
reactome	Kinesins	0	NA	NA	NA	NA	
reactome	L1CAM interactions	0	NA	NA	NA	NA	
reactome	Ligand-independent caspase activation via DCC	0	NA	NA	NA	NA	
reactome	Lysine catabolism	0	NA	NA	NA	NA	
reactome	MAP3K8 (TPL2)-dependent MAPK1/3 activation	0	NA	NA	NA	NA	
reactome	MAPK3 (ERK1) activation	0	NA	NA	NA	NA	
reactome	MASTL Facilitates Mitotic Progression	0	NA	NA	NA	NA	
reactome	Membrane binding and targetting of GAG proteins	0	NA	NA	NA	NA	
reactome	Metabolism	0	NA	NA	NA	NA	
reactome	Metabolism of folate and pterines	0	NA	NA	NA	NA	
reactome	Metabolism of nitric oxide	0	NA	NA	NA	NA	
reactome	Metabolism of proteins	0	NA	NA	NA	NA	
reactome	Methylation	0	NA	NA	NA	NA	
reactome	MicroRNA (miRNA) biogenesis	0	NA	NA	NA	NA	
reactome	Miscellaneous transport and binding events	0	NA	NA	NA	NA	
reactome	Mitochondrial biogenesis	0	NA	NA	NA	NA	
reactome	mRNA decay by 3' to 5' exoribonuclease	0	NA	NA	NA	NA	
reactome	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	0	NA	NA	NA	NA	
reactome	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0	NA	NA	NA	NA	
reactome	Netrin mediated repulsion signals	0	NA	NA	NA	NA	
reactome	NF-kB is activated and signals survival	0	NA	NA	NA	NA	
reactome	Nicotinate metabolism	0	NA	NA	NA	NA	
reactome	NOTCH2 intracellular domain regulates transcription	0	NA	NA	NA	NA	
reactome	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	0	NA	NA	NA	NA	
reactome	Other semaphorin interactions	0	NA	NA	NA	NA	
reactome	p53-Independent G1/S DNA damage checkpoint	0	NA	NA	NA	NA	
reactome	p75NTR recruits signalling complexes	0	NA	NA	NA	NA	
reactome	PECAM1 interactions	0	NA	NA	NA	NA	
reactome	Peptide hormone biosynthesis	0	NA	NA	NA	NA	
reactome	Peptide ligand-binding receptors	0	NA	NA	NA	NA	
reactome	PERK regulates gene expression	0	NA	NA	NA	NA	
reactome	Phenylalanine and tyrosine catabolism	0	NA	NA	NA	NA	
reactome	Platelet Adhesion to exposed collagen	0	NA	NA	NA	NA	
reactome	Polymerase switching on the C-strand of the telomere	0	NA	NA	NA	NA	
reactome	Porphyrin metabolism	0	NA	NA	NA	NA	
reactome	Purine salvage	0	NA	NA	NA	NA	
reactome	Pyrimidine catabolism	0	NA	NA	NA	NA	
reactome	Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor	0	NA	NA	NA	NA	
reactome	Regulation of beta-cell development	0	NA	NA	NA	NA	
reactome	Regulation of Complement cascade	0	NA	NA	NA	NA	
reactome	Regulation of gene expression in beta cells	0	NA	NA	NA	NA	
reactome	Regulation of HSF1-mediated heat shock response	0	NA	NA	NA	NA	
reactome	Regulation of IFNG signaling	0	NA	NA	NA	NA	
reactome	Regulation of pyruvate dehydrogenase (PDH) complex	0	NA	NA	NA	NA	
reactome	Regulation of signaling by NODAL	0	NA	NA	NA	NA	
reactome	Removal of the Flap Intermediate from the C-strand	0	NA	NA	NA	NA	
reactome	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	0	NA	NA	NA	NA	
